COD,PA_UFMUN,Nome_Município,Nome_UF,mes,ano,Procedimento,PA_QTDAPR,PA_IDADE,PA_VALAPR
267,110020,Porto Velho,Rondônia,12,2020,Radioterapia,90.0,56.48314606741573,4470.797752808989
268,110030,Vilhena,Rondônia,06,2021,Cirurgia Oncológica,6.0,26.333333333333332,28.420000000000005
269,110030,Vilhena,Rondônia,10,2020,Cirurgia Oncológica,19.0,69.15789473684211,771.6000000000003
270,110030,Vilhena,Rondônia,11,2020,Cirurgia Oncológica,162.0,68.19135802469135,771.6000000000022
271,110045,Buritis,Rondônia,02,2020,Cirurgia Oncológica,2.0,36.0,36.35
272,110045,Buritis,Rondônia,02,2021,Cirurgia Oncológica,1.0,46.0,38.74
273,110045,Buritis,Rondônia,03,2021,Cirurgia Oncológica,1.0,81.0,37.88
274,110045,Buritis,Rondônia,04,2018,Cirurgia Oncológica,3.0,33.333333333333336,41.1
275,110045,Buritis,Rondônia,04,2020,Cirurgia Oncológica,1.0,37.0,28.42
276,110045,Buritis,Rondônia,04,2021,Cirurgia Oncológica,1.0,33.0,38.74
277,110045,Buritis,Rondônia,05,2018,Cirurgia Oncológica,1.0,46.0,41.1
278,110045,Buritis,Rondônia,05,2021,Cirurgia Oncológica,4.0,10.0,29.055
279,110045,Buritis,Rondônia,06,2020,Cirurgia Oncológica,2.0,55.5,34.760000000000005
280,110045,Buritis,Rondônia,07,2018,Cirurgia Oncológica,3.0,18.666666666666668,32.64666666666667
281,110045,Buritis,Rondônia,07,2020,Cirurgia Oncológica,3.0,21.666666666666668,34.120000000000005
282,110045,Buritis,Rondônia,08,2020,Cirurgia Oncológica,2.0,26.0,38.150000000000006
283,110045,Buritis,Rondônia,09,2020,Cirurgia Oncológica,3.0,54.0,31.86
284,110045,Buritis,Rondônia,10,2018,Cirurgia Oncológica,2.0,42.5,39.3
285,110045,Buritis,Rondônia,10,2020,Cirurgia Oncológica,3.0,43.666666666666664,35.300000000000004
286,110045,Buritis,Rondônia,11,2020,Cirurgia Oncológica,6.0,34.5,33.97666666666667
287,110045,Buritis,Rondônia,12,2020,Cirurgia Oncológica,1.0,18.0,41.1
288,110149,São Francisco do Guaporé,Rondônia,02,2018,Cirurgia Oncológica,1.0,41.0,38.74
289,120010,Brasiléia,Acre,01,2018,Cirurgia Oncológica,32.0,33.71875,30.650000000000006
290,120010,Brasiléia,Acre,01,2020,Cirurgia Oncológica,15.0,32.2,23.341333333333335
291,120010,Brasiléia,Acre,02,2018,Cirurgia Oncológica,10.0,31.7,39.594
292,120010,Brasiléia,Acre,02,2020,Cirurgia Oncológica,15.0,30.666666666666668,27.095333333333336
293,120010,Brasiléia,Acre,03,2018,Cirurgia Oncológica,26.0,35.26923076923077,36.32
294,120010,Brasiléia,Acre,03,2020,Cirurgia Oncológica,24.0,18.041666666666668,28.574166666666667
295,120010,Brasiléia,Acre,04,2018,Cirurgia Oncológica,29.0,33.03448275862069,30.411379310344834
296,120010,Brasiléia,Acre,04,2020,Cirurgia Oncológica,26.0,27.346153846153847,26.88807692307693
297,120010,Brasiléia,Acre,05,2018,Cirurgia Oncológica,24.0,39.166666666666664,33.810416666666676
298,120010,Brasiléia,Acre,05,2020,Cirurgia Oncológica,23.0,32.69565217391305,26.66608695652174
299,120010,Brasiléia,Acre,06,2018,Cirurgia Oncológica,45.0,32.022222222222226,34.15377777777778
300,120010,Brasiléia,Acre,06,2020,Cirurgia Oncológica,21.0,35.57142857142857,26.68857142857143
301,120010,Brasiléia,Acre,07,2018,Cirurgia Oncológica,24.0,36.958333333333336,34.628750000000004
302,120010,Brasiléia,Acre,07,2020,Cirurgia Oncológica,29.0,35.86206896551724,25.85137931034483
303,120010,Brasiléia,Acre,08,2018,Cirurgia Oncológica,40.0,28.725,28.17675000000001
304,120010,Brasiléia,Acre,08,2020,Cirurgia Oncológica,33.0,24.060606060606062,29.513030303030302
305,120010,Brasiléia,Acre,09,2018,Cirurgia Oncológica,33.0,24.727272727272727,25.61969696969697
306,120010,Brasiléia,Acre,09,2020,Cirurgia Oncológica,30.0,27.566666666666666,25.060333333333336
307,120010,Brasiléia,Acre,10,2018,Cirurgia Oncológica,37.0,23.54054054054054,31.785675675675687
308,120010,Brasiléia,Acre,10,2020,Cirurgia Oncológica,26.0,32.42307692307692,34.83384615384616
309,120010,Brasiléia,Acre,11,2018,Cirurgia Oncológica,23.0,25.782608695652176,27.526956521739134
310,120010,Brasiléia,Acre,11,2020,Cirurgia Oncológica,24.0,30.041666666666668,26.485833333333336
311,120010,Brasiléia,Acre,12,2018,Cirurgia Oncológica,35.0,33.0,32.76257142857143
312,120010,Brasiléia,Acre,12,2020,Cirurgia Oncológica,22.0,32.22727272727273,35.48
313,120020,Cruzeiro do Sul,Acre,01,2018,Cirurgia Oncológica,7.0,41.285714285714285,209.54999999999998
314,120020,Cruzeiro do Sul,Acre,01,2020,Cirurgia Oncológica,9.0,34.2,157.41299999999998
315,120020,Cruzeiro do Sul,Acre,02,2018,Cirurgia Oncológica,8.0,38.125,165.8225
316,120020,Cruzeiro do Sul,Acre,02,2020,Cirurgia Oncológica,6.0,47.666666666666664,182.005
317,120020,Cruzeiro do Sul,Acre,03,2018,Cirurgia Oncológica,5.0,19.0,108.33600000000001
318,120020,Cruzeiro do Sul,Acre,03,2020,Cirurgia Oncológica,4.0,30.5,163.41250000000002
319,120020,Cruzeiro do Sul,Acre,04,2018,Cirurgia Oncológica,6.0,225.6,179.008
320,120020,Cruzeiro do Sul,Acre,05,2020,Cirurgia Oncológica,2.0,31.5,34.64
321,120020,Cruzeiro do Sul,Acre,06,2018,Cirurgia Oncológica,1.0,999.0,22.93
322,120020,Cruzeiro do Sul,Acre,06,2020,Cirurgia Oncológica,4.0,33.75,25.0
323,120020,Cruzeiro do Sul,Acre,07,2018,Cirurgia Oncológica,1.0,23.0,22.93
324,120020,Cruzeiro do Sul,Acre,07,2020,Cirurgia Oncológica,1.0,22.0,22.93
325,120020,Cruzeiro do Sul,Acre,08,2018,Cirurgia Oncológica,1.0,40.5,104.775
326,120020,Cruzeiro do Sul,Acre,09,2018,Cirurgia Oncológica,4.0,20.0,194.95499999999998
327,120020,Cruzeiro do Sul,Acre,09,2020,Cirurgia Oncológica,3.0,32.666666666666664,25.0
328,120020,Cruzeiro do Sul,Acre,10,2018,Cirurgia Oncológica,7.0,42.57142857142857,104.28571428571429
329,120020,Cruzeiro do Sul,Acre,12,2017,Cirurgia Oncológica,2.0,36.5,209.55
330,120020,Cruzeiro do Sul,Acre,12,2018,Cirurgia Oncológica,1.0,6.0,25.0
331,120020,Cruzeiro do Sul,Acre,12,2020,Cirurgia Oncológica,6.0,32.166666666666664,25.0
332,120040,Rio Branco,Acre,01,2018,Cirurgia Oncológica,557.0,33.61396303901437,41.963347022587335
333,120040,Rio Branco,Acre,01,2018,Quimioterapia,426.0,56.38228438228438,505.1498834498834
334,120040,Rio Branco,Acre,01,2018,Radioterapia,77.0,56.42857142857143,140.0
335,120040,Rio Branco,Acre,01,2020,Cirurgia Oncológica,417.0,35.359050445103854,45.25637982195859
336,120040,Rio Branco,Acre,01,2020,"Diagnósticos: biopsia, mamografia",3.0,64.66666666666667,200.0
337,120040,Rio Branco,Acre,01,2020,Quimioterapia,435.0,54.839080459770116,639.3187126436787
338,120040,Rio Branco,Acre,02,2018,Cirurgia Oncológica,98.0,122.05,154.93300000000008
339,120040,Rio Branco,Acre,02,2018,Quimioterapia,391.0,55.91581632653061,475.70683673469387
340,120040,Rio Branco,Acre,02,2020,Cirurgia Oncológica,347.0,34.0564263322884,40.740000000000116
341,120040,Rio Branco,Acre,02,2020,"Diagnósticos: biopsia, mamografia",7.0,56.857142857142854,200.0
342,120040,Rio Branco,Acre,02,2020,Quimioterapia,415.0,55.31325301204819,605.430530120482
343,120040,Rio Branco,Acre,03,2018,Cirurgia Oncológica,560.0,34.909803921568624,61.60129411764718
344,120040,Rio Branco,Acre,03,2018,"Diagnósticos: biopsia, mamografia",2.0,56.0,200.0
345,120040,Rio Branco,Acre,03,2018,Quimioterapia,432.0,56.858447488584474,454.45796803652973
346,120040,Rio Branco,Acre,03,2020,Cirurgia Oncológica,304.0,38.864754098360656,47.2127459016394
347,120040,Rio Branco,Acre,03,2020,"Diagnósticos: biopsia, mamografia",7.0,62.142857142857146,200.0
348,120040,Rio Branco,Acre,03,2020,Quimioterapia,431.0,55.5754060324826,583.1937819025524
349,120040,Rio Branco,Acre,04,2018,Cirurgia Oncológica,438.0,36.80103359173127,82.10785529715764
350,120040,Rio Branco,Acre,04,2018,Quimioterapia,432.0,56.59267734553776,513.3740961098398
351,120040,Rio Branco,Acre,04,2020,Cirurgia Oncológica,194.0,36.86666666666667,43.32551515151508
352,120040,Rio Branco,Acre,04,2020,"Diagnósticos: biopsia, mamografia",3.0,53.666666666666664,200.0
353,120040,Rio Branco,Acre,04,2020,Quimioterapia,419.0,55.87885985748218,579.0827553444182
354,120040,Rio Branco,Acre,05,2018,Cirurgia Oncológica,550.0,35.87837837837838,78.06936936936933
355,120040,Rio Branco,Acre,05,2018,Quimioterapia,478.0,56.488517745302715,529.2507098121087
356,120040,Rio Branco,Acre,05,2020,Cirurgia Oncológica,222.0,40.9078947368421,58.695263157894715
357,120040,Rio Branco,Acre,05,2020,"Diagnósticos: biopsia, mamografia",5.0,56.4,200.0
358,120040,Rio Branco,Acre,05,2020,Quimioterapia,406.0,55.46305418719212,580.308891625616
359,120040,Rio Branco,Acre,06,2018,Cirurgia Oncológica,579.0,38.26293103448276,135.79370689655113
360,120040,Rio Branco,Acre,06,2018,Quimioterapia,478.0,56.45606694560669,575.9971338912134
361,120040,Rio Branco,Acre,06,2020,Cirurgia Oncológica,366.0,35.6797385620915,43.844411764705974
362,120040,Rio Branco,Acre,06,2020,"Diagnósticos: biopsia, mamografia",4.0,38.25,200.0
363,120040,Rio Branco,Acre,06,2020,Quimioterapia,400.0,54.0425,626.1925500000001
364,120040,Rio Branco,Acre,07,2018,Cirurgia Oncológica,658.0,34.62842465753425,85.51547945205441
365,120040,Rio Branco,Acre,07,2018,Quimioterapia,471.0,56.95550847457627,591.9450635593222
366,120040,Rio Branco,Acre,07,2020,Cirurgia Oncológica,414.0,38.741721854304636,48.638907284768344
367,120040,Rio Branco,Acre,07,2020,Quimioterapia,408.0,54.67970660146699,610.3752078239611
368,120040,Rio Branco,Acre,08,2018,Cirurgia Oncológica,572.0,32.893569844789354,46.362305986696306
369,120040,Rio Branco,Acre,08,2018,Quimioterapia,472.0,57.97679324894515,544.8451265822785
370,120040,Rio Branco,Acre,08,2020,Cirurgia Oncológica,165.0,29.371069182389938,38.76465408805031
371,120040,Rio Branco,Acre,08,2020,"Diagnósticos: biopsia, mamografia",3.0,46.333333333333336,200.0
372,120040,Rio Branco,Acre,08,2020,Quimioterapia,442.0,54.220224719101125,671.7986741573031
373,120040,Rio Branco,Acre,09,2018,Cirurgia Oncológica,835.0,35.89264705882353,74.46185294117579
374,120040,Rio Branco,Acre,09,2018,"Diagnósticos: biopsia, mamografia",2.0,63.5,200.0
375,120040,Rio Branco,Acre,09,2018,Quimioterapia,474.0,56.59789473684211,603.9266736842106
376,120040,Rio Branco,Acre,09,2020,Cirurgia Oncológica,293.0,32.645833333333336,50.71046874999997
377,120040,Rio Branco,Acre,09,2020,"Diagnósticos: biopsia, mamografia",3.0,45.0,200.0
378,120040,Rio Branco,Acre,09,2020,Quimioterapia,440.0,55.207674943566595,676.6653498871331
379,120040,Rio Branco,Acre,10,2018,Cirurgia Oncológica,569.0,33.40552995391705,61.11811059907848
380,120040,Rio Branco,Acre,10,2018,"Diagnósticos: biopsia, mamografia",3.0,65.33333333333333,200.0
381,120040,Rio Branco,Acre,10,2018,Quimioterapia,462.0,56.858050847457626,549.407245762712
382,120040,Rio Branco,Acre,10,2020,Cirurgia Oncológica,181.0,41.1280487804878,41.36609756097557
383,120040,Rio Branco,Acre,10,2020,Quimioterapia,436.0,55.74311926605505,686.6863302752294
384,120040,Rio Branco,Acre,11,2017,Quimioterapia,7.0,47.0,749.76875
385,120040,Rio Branco,Acre,11,2017,Radioterapia,88.0,54.57142857142857,135.71428571428572
386,120040,Rio Branco,Acre,11,2018,Cirurgia Oncológica,595.0,33.62264150943396,54.4919433962266
387,120040,Rio Branco,Acre,11,2018,Quimioterapia,465.0,57.07659574468085,581.7158297872342
388,120040,Rio Branco,Acre,11,2019,Quimioterapia,1.0,58.0,1100.0
389,120040,Rio Branco,Acre,11,2020,Cirurgia Oncológica,275.0,27.343396226415095,38.617471698113185
390,120040,Rio Branco,Acre,11,2020,"Diagnósticos: biopsia, mamografia",1.0,53.0,200.0
391,120040,Rio Branco,Acre,11,2020,Quimioterapia,407.0,55.742092457420924,679.362384428224
392,120040,Rio Branco,Acre,12,2017,Quimioterapia,106.0,56.764150943396224,417.04396226415093
393,120040,Rio Branco,Acre,12,2018,Cirurgia Oncológica,573.0,32.413223140495866,43.93925619834719
394,120040,Rio Branco,Acre,12,2018,Quimioterapia,432.0,57.914351851851855,556.7997916666666
395,120040,Rio Branco,Acre,12,2019,Quimioterapia,10.0,52.1,1160.565
396,120040,Rio Branco,Acre,12,2020,Cirurgia Oncológica,184.0,29.958333333333332,39.81845238095235
397,120040,Rio Branco,Acre,12,2020,"Diagnósticos: biopsia, mamografia",8.0,53.25,200.0
398,120040,Rio Branco,Acre,12,2020,Quimioterapia,365.0,56.25479452054795,678.3678630136989
399,130014,Apuí,Amazonas,01,2020,Cirurgia Oncológica,2.0,39.5,38.120000000000005
400,130014,Apuí,Amazonas,02,2020,Cirurgia Oncológica,1.0,73.0,28.42
401,130014,Apuí,Amazonas,04,2020,Cirurgia Oncológica,1.0,17.0,38.74
402,130014,Apuí,Amazonas,07,2018,Cirurgia Oncológica,1.0,0.0,28.42
403,130014,Apuí,Amazonas,11,2018,Cirurgia Oncológica,2.0,26.0,28.42
404,130014,Apuí,Amazonas,12,2018,Cirurgia Oncológica,3.0,32.666666666666664,22.100000000000005
405,130020,Atalaia do Norte,Amazonas,03,2018,Cirurgia Oncológica,2.0,37.5,35.2
406,130020,Atalaia do Norte,Amazonas,06,2018,Cirurgia Oncológica,1.0,56.0,35.2
407,130020,Atalaia do Norte,Amazonas,12,2018,Cirurgia Oncológica,1.0,19.0,35.2
408,130070,Boca do Acre,Amazonas,11,2020,Cirurgia Oncológica,38.0,999.0,7962.9
409,130100,Carauari,Amazonas,01,2020,Cirurgia Oncológica,3.0,39.666666666666664,39.12
410,130100,Carauari,Amazonas,02,2020,Cirurgia Oncológica,12.0,18.166666666666668,37.64
411,130100,Carauari,Amazonas,03,2020,Cirurgia Oncológica,4.0,42.0,37.88
412,130100,Carauari,Amazonas,04,2020,Cirurgia Oncológica,6.0,34.5,38.953333333333326
413,130100,Carauari,Amazonas,05,2020,Cirurgia Oncológica,2.0,53.0,40.235
414,130100,Carauari,Amazonas,06,2020,Cirurgia Oncológica,1.0,10.0,37.5
415,130100,Carauari,Amazonas,07,2020,Cirurgia Oncológica,3.0,7.0,38.166666666666664
416,130100,Carauari,Amazonas,08,2020,Cirurgia Oncológica,3.0,16.333333333333332,38.166666666666664
417,130100,Carauari,Amazonas,09,2020,Cirurgia Oncológica,39.0,45.61538461538461,192.2000000000001
418,130100,Carauari,Amazonas,10,2020,Cirurgia Oncológica,2.0,22.5,37.88
419,130100,Carauari,Amazonas,11,2020,Cirurgia Oncológica,56.0,261.25,2806.555
420,130100,Carauari,Amazonas,12,2020,Cirurgia Oncológica,6.0,23.666666666666668,38.26500000000001
421,130120,Coari,Amazonas,01,2020,Cirurgia Oncológica,5.0,14.6,30.648000000000003
422,130120,Coari,Amazonas,02,2020,Cirurgia Oncológica,10.0,32.2,30.48400000000001
423,130120,Coari,Amazonas,03,2020,Cirurgia Oncológica,6.0,35.166666666666664,33.041666666666664
424,130120,Coari,Amazonas,04,2020,Cirurgia Oncológica,3.0,33.333333333333336,35.2
425,130120,Coari,Amazonas,05,2018,Cirurgia Oncológica,7.0,26.428571428571427,34.15571428571429
426,130120,Coari,Amazonas,05,2020,Cirurgia Oncológica,1.0,9.0,38.74
427,130120,Coari,Amazonas,06,2018,Cirurgia Oncológica,11.0,28.636363636363637,40.10727272727273
428,130120,Coari,Amazonas,06,2020,Cirurgia Oncológica,15.0,24.666666666666668,37.268666666666675
429,130120,Coari,Amazonas,07,2018,Cirurgia Oncológica,6.0,20.833333333333332,40.29333333333333
430,130120,Coari,Amazonas,07,2020,Cirurgia Oncológica,7.0,25.857142857142858,37.49142857142857
431,130120,Coari,Amazonas,08,2018,Cirurgia Oncológica,6.0,19.333333333333332,36.928333333333335
432,130120,Coari,Amazonas,08,2020,Cirurgia Oncológica,7.0,22.428571428571427,52.40000000000001
433,130120,Coari,Amazonas,09,2018,Cirurgia Oncológica,8.0,21.625,32.290000000000006
434,130120,Coari,Amazonas,09,2020,Cirurgia Oncológica,3.0,18.0,34.6
435,130120,Coari,Amazonas,10,2018,Cirurgia Oncológica,19.0,21.263157894736842,34.9942105263158
436,130120,Coari,Amazonas,10,2020,Cirurgia Oncológica,2.0,13.5,35.13
437,130120,Coari,Amazonas,11,2020,Cirurgia Oncológica,2.0,12.5,28.42
438,130170,Humaitá,Amazonas,01,2020,Cirurgia Oncológica,1.0,5.0,28.42
439,130170,Humaitá,Amazonas,04,2020,Cirurgia Oncológica,3.0,18.0,42.63
440,130170,Humaitá,Amazonas,06,2020,Cirurgia Oncológica,1.0,27.0,28.42
441,130170,Humaitá,Amazonas,07,2020,Cirurgia Oncológica,1.0,27.0,28.42
442,130170,Humaitá,Amazonas,12,2018,Cirurgia Oncológica,2.0,41.5,28.42
443,130185,Iranduba,Amazonas,02,2020,Cirurgia Oncológica,169.0,74.40707964601769,870.4738938053111
444,130185,Iranduba,Amazonas,04,2020,Cirurgia Oncológica,12.0,999.0,2514.6
445,130185,Iranduba,Amazonas,05,2020,Cirurgia Oncológica,16.0,999.0,3352.8
446,130185,Iranduba,Amazonas,06,2020,Cirurgia Oncológica,15.0,999.0,3143.25
447,130185,Iranduba,Amazonas,10,2020,Cirurgia Oncológica,14.0,999.0,2933.7
448,130190,Itacoatiara,Amazonas,01,2020,Cirurgia Oncológica,12.0,31.083333333333332,25.0
449,130190,Itacoatiara,Amazonas,02,2020,Cirurgia Oncológica,5.0,31.4,25.0
450,130190,Itacoatiara,Amazonas,03,2020,Cirurgia Oncológica,6.0,35.333333333333336,25.0
451,130190,Itacoatiara,Amazonas,04,2020,Cirurgia Oncológica,1.0,43.0,25.0
452,130190,Itacoatiara,Amazonas,05,2020,Cirurgia Oncológica,2.0,16.0,25.0
453,130190,Itacoatiara,Amazonas,06,2020,Cirurgia Oncológica,1.0,41.0,25.0
454,130190,Itacoatiara,Amazonas,07,2020,Cirurgia Oncológica,4.0,47.0,25.0
455,130190,Itacoatiara,Amazonas,08,2020,Cirurgia Oncológica,6.0,47.333333333333336,25.0
456,130190,Itacoatiara,Amazonas,09,2020,Cirurgia Oncológica,6.0,31.833333333333332,25.0
457,130190,Itacoatiara,Amazonas,10,2020,Cirurgia Oncológica,10.0,34.8,25.0
458,130190,Itacoatiara,Amazonas,11,2020,Cirurgia Oncológica,7.0,29.571428571428573,25.0
459,130190,Itacoatiara,Amazonas,12,2020,Cirurgia Oncológica,481.0,62.804573804573806,756.0852806652772
460,130250,Manacapuru,Amazonas,02,2018,Cirurgia Oncológica,1.0,54.0,41.1
461,130250,Manacapuru,Amazonas,10,2018,Cirurgia Oncológica,1.0,11.0,38.74
462,130260,Manaus,Amazonas,01,2018,Cirurgia Oncológica,1767.0,67.19919168591224,601.3495438798952
463,130260,Manaus,Amazonas,01,2018,"Diagnósticos: biopsia, mamografia",24.0,43.333333333333336,200.0
464,130260,Manaus,Amazonas,01,2018,Quimioterapia,2014.0,52.69626593806922,549.5874089253189
465,130260,Manaus,Amazonas,01,2018,Radioterapia,6217.0,56.14473684210526,483.13651315789474
466,130260,Manaus,Amazonas,01,2020,Cirurgia Oncológica,1998.0,60.77950101146325,487.358739042477
467,130260,Manaus,Amazonas,01,2020,"Diagnósticos: biopsia, mamografia",15.0,36.266666666666666,200.0
468,130260,Manaus,Amazonas,01,2020,Quimioterapia,2504.0,56.188345864661656,639.2818984962399
469,130260,Manaus,Amazonas,01,2020,Radioterapia,164.0,56.41463414634146,4516.390243902439
470,130260,Manaus,Amazonas,02,2018,Cirurgia Oncológica,1315.0,64.7936507936508,522.5583968253902
471,130260,Manaus,Amazonas,02,2018,"Diagnósticos: biopsia, mamografia",20.0,50.6,200.0
472,130260,Manaus,Amazonas,02,2018,Quimioterapia,1631.0,56.056330749354004,456.40540568475456
473,130260,Manaus,Amazonas,02,2018,Radioterapia,7312.0,55.64790764790765,536.8138528138528
474,130260,Manaus,Amazonas,02,2020,Cirurgia Oncológica,2248.0,62.50483870967742,531.5561075268741
475,130260,Manaus,Amazonas,02,2020,"Diagnósticos: biopsia, mamografia",18.0,42.5,200.0
476,130260,Manaus,Amazonas,02,2020,Quimioterapia,2298.0,56.16859122401848,570.0179060816007
477,130260,Manaus,Amazonas,02,2020,Radioterapia,91.0,53.91208791208791,4454.659340659341
478,130260,Manaus,Amazonas,03,2018,Cirurgia Oncológica,1375.0,62.76403641881639,463.6712594840605
479,130260,Manaus,Amazonas,03,2018,"Diagnósticos: biopsia, mamografia",25.0,50.48,200.0
480,130260,Manaus,Amazonas,03,2018,Quimioterapia,1937.0,56.48486259897531,451.56739170936186
481,130260,Manaus,Amazonas,03,2018,Radioterapia,7637.0,54.64450867052023,608.5650289017341
482,130260,Manaus,Amazonas,03,2020,Cirurgia Oncológica,1266.0,59.286652078774615,523.6863238511975
483,130260,Manaus,Amazonas,03,2020,"Diagnósticos: biopsia, mamografia",20.0,35.7,200.0
484,130260,Manaus,Amazonas,03,2020,Quimioterapia,2429.0,56.16710775047259,631.8066880907373
485,130260,Manaus,Amazonas,03,2020,Radioterapia,178.0,52.21910112359551,4352.29213483146
486,130260,Manaus,Amazonas,04,2018,Cirurgia Oncológica,1649.0,61.248826291079816,428.71127431253734
